YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2012,2012,WA,Washington,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,64.9,64.9,,,62.4,67.3,Overall,Overall,"(47.52227862900048, -120.47001078999972)",53,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,WI,Wisconsin,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,66.7,66.7,,,62.6,70.6,Overall,Overall,"(44.39319117400049, -89.81637074199966)",55,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,WV,West Virginia,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,55.5,55.5,,,52.4,58.6,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2012,2012,WY,Wyoming,BRFSS,Tobacco,Quit attempts in the past year among current smokers,%,Age-adjusted Prevalence,59.8,59.8,,,55.3,64.1,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,TOB,TOB3_0,AgeAdjPrev,OVERALL,OVR
2013,2013,AK,Alaska,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,22.1,22.1,,,20.3,23.9,Overall,Overall,"(64.84507995700051, -147.72205903599973)",2,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,AL,Alabama,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,22.1,22.1,,,20.5,23.9,Overall,Overall,"(32.84057112200048, -86.63186076199969)",1,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,AR,Arkansas,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,26.8,26.8,,,24.9,28.9,Overall,Overall,"(34.74865012400045, -92.27449074299966)",5,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,AZ,Arizona,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,16.3,16.3,,,14.4,18.4,Overall,Overall,"(33.291797, -112.429146)",4,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,CA,California,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,12.4,12.4,,,11.5,13.3,Overall,Overall,"(37.293891, -121.719546)",6,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,CO,Colorado,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.6,17.6,,,16.7,18.6,Overall,Overall,"(30.845465, -85.601601)",8,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,CT,Connecticut,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,16.1,16.1,,,14.8,17.4,Overall,Overall,"(41.56266102000046, -72.64984095199964)",9,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,DC,District of Columbia,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,18.9,18.9,,,17.1,21,Overall,Overall,"(38.907192, -77.036871)",11,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,DE,Delaware,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20.1,20.1,,,18.4,21.8,Overall,Overall,"(39.008830667000495, -75.57774116799965)",10,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,FL,Florida,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.4,17.4,,,16.5,18.4,Overall,Overall,"(27.876394, -82.777858)",12,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,GA,Georgia,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,18.8,18.8,,,17.5,20.1,Overall,Overall,"(33.803397, -84.396254)",13,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,HI,Hawaii,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,13.7,13.7,,,12.6,14.9,Overall,Overall,"(21.304850435000446, -157.85774940299973)",15,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,IA,Iowa,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20.2,20.2,,,18.9,21.5,Overall,Overall,"(42.46940091300047, -93.81649055599968)",19,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,ID,Idaho,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.5,17.5,,,15.9,19.1,Overall,Overall,"(43.682630005000476, -114.3637300419997)",16,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,IL,Illinois,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,18.2,18.2,,,16.7,19.8,Overall,Overall,"(41.824383, -88.090076)",17,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,IN,Indiana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,22.6,22.6,,,21.4,23.8,Overall,Overall,"(39.766910452000445, -86.14996019399968)",18,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,KS,Kansas,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20.4,20.4,,,19.7,21.1,Overall,Overall,"(38.34774030000045, -98.20078122699965)",20,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,KY,Kentucky,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,27.2,27.2,,,25.8,28.6,Overall,Overall,"(31.31266064400046, -92.44568007099969)",21,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,LA,Louisiana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,23.6,23.6,,,21.5,25.7,Overall,Overall,"(37.645970271000465, -84.77497104799966)",22,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,MA,Massachusetts,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,16.8,16.8,,,15.8,17.9,Overall,Overall,"(42.27687047000046, -72.08269067499964)",25,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,MD,Maryland,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,16.6,16.6,,,15.4,17.8,Overall,Overall,"(39.29058096400047, -76.60926011099963)",24,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,ME,Maine,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,22,22,,,20.5,23.5,Overall,Overall,"(45.254228894000505, -68.98503133599962)",23,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,MI,Michigan,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,22.2,22.2,,,21.1,23.4,Overall,Overall,"(42.279075, -83.336188)",26,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,MN,Minnesota,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,18.2,18.2,,,17,19.4,Overall,Overall,"(45.020891, -93.509457)",27,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,MO,Missouri,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,22.6,22.6,,,21,24.3,Overall,Overall,"(38.610302, -90.412518)",29,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,MS,Mississippi,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,25.2,25.2,,,23.6,26.9,Overall,Overall,"(32.745510099000455, -89.53803082499968)",28,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,MT,Montana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.6,19.6,,,18.4,20.9,Overall,Overall,"(47.06652897200047, -109.42442064499971)",30,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,NC,North Carolina,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20.4,20.4,,,19.2,21.7,Overall,Overall,"(35.466220975000454, -79.15925046299964)",37,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,ND,North Dakota,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,21.4,21.4,,,20,22.9,Overall,Overall,"(47.47531977900047, -100.11842104899966)",38,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,NE,Nebraska,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,18.9,18.9,,,17.8,20,Overall,Overall,"(41.6410409880005, -99.36572062299967)",31,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,NH,New Hampshire,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17,17,,,15.6,18.4,Overall,Overall,"(43.65595011300047, -71.50036091999965)",33,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,NJ,New Jersey,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,15.8,15.8,,,14.8,16.8,Overall,Overall,"(40.13057004800049, -74.27369128799967)",34,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,NM,New Mexico,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.3,19.3,,,18,20.6,Overall,Overall,"(34.52088095200048, -106.24058098499967)",35,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,NV,Nevada,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.1,19.1,,,17.2,21.3,Overall,Overall,"(36.079561, -115.094045)",32,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,NY,New York,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17,17,,,15.8,18.2,Overall,Overall,"(40.984878, -72.615117)",36,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,OH,Ohio,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,24.3,24.3,,,23,25.6,Overall,Overall,"(40.015475, -82.993161)",39,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,OK,Oklahoma,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,24.1,24.1,,,22.8,25.5,Overall,Overall,"(35.47203135600046, -97.52107021399968)",40,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,OR,Oregon,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.7,17.7,,,16.3,19.3,Overall,Overall,"(44.56744942400047, -120.15503132599969)",41,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,PA,Pennsylvania,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,21.8,21.8,,,20.6,22.9,Overall,Overall,"(40.015277, -75.131187)",42,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,RI,Rhode Island,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,18.3,18.3,,,16.9,19.8,Overall,Overall,"(41.70828019300046, -71.52247031399963)",44,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,SC,South Carolina,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,22.7,22.7,,,21.4,23.9,Overall,Overall,"(33.998821303000454, -81.04537120699968)",45,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,SD,South Dakota,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20,20,,,18.4,21.7,Overall,Overall,"(44.353130053000484, -100.3735306369997)",46,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,TN,Tennessee,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,24.4,24.4,,,22.7,26.2,Overall,Overall,"(35.68094058000048, -85.77449091399967)",47,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,TX,Texas,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,15.7,15.7,,,14.6,16.8,Overall,Overall,"(32.773204, -97.351656)",48,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,UT,Utah,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,10.1,10.1,,,9.5,10.9,Overall,Overall,"(40.644188, -111.952249)",49,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,VA,Virginia,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19,19,,,17.9,20.3,Overall,Overall,"(38.908547, -77.240515)",51,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,VT,Vermont,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.7,17.7,,,16.3,19.1,Overall,Overall,"(43.62538123900049, -72.51764079099962)",50,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,WA,Washington,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,16.2,16.2,,,15.2,17.2,Overall,Overall,"(47.60621, -122.332071)",53,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,WI,Wisconsin,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.2,19.2,,,17.6,20.9,Overall,Overall,"(44.39319117400049, -89.81637074199966)",55,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,WV,West Virginia,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,28.9,28.9,,,27.3,30.4,Overall,Overall,"(38.66551020200046, -80.71264013499967)",54,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,WY,Wyoming,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20.8,20.8,,,19.2,22.5,Overall,Overall,"(43.23554134300048, -108.10983035299967)",56,TOB,TOB1_2,AgeAdjPrev,OVERALL,OVR
2013,2013,AK,Alaska,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,23.1,23.1,,,19.5,27.1,Overall,Overall,"(64.84507995700051, -147.72205903599973)",2,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,AL,Alabama,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,21.7,21.7,,,18.6,25.2,Overall,Overall,"(32.84057112200048, -86.63186076199969)",1,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,AR,Arkansas,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,29.2,29.2,,,25.2,33.6,Overall,Overall,"(34.74865012400045, -92.27449074299966)",5,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,AZ,Arizona,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,11.7,11.7,,,8.8,15.5,Overall,Overall,"(33.291797, -112.429146)",4,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,CA,California,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,8,8,,,6.7,9.6,Overall,Overall,"(37.293891, -121.719546)",6,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,CO,Colorado,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,19.7,19.7,,,17.6,22,Overall,Overall,"(30.845465, -85.601601)",8,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,CT,Connecticut,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,15.7,15.7,,,13,18.9,Overall,Overall,"(41.56266102000046, -72.64984095199964)",9,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,DC,District of Columbia,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,13.4,13.4,,,10.2,17.5,Overall,Overall,"(38.907192, -77.036871)",11,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,DE,Delaware,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,19.6,19.6,,,16,23.9,Overall,Overall,"(39.008830667000495, -75.57774116799965)",10,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,FL,Florida,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,15,15,,,13.3,17,Overall,Overall,"(27.876394, -82.777858)",12,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,GA,Georgia,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,16.6,16.6,,,14.4,19.1,Overall,Overall,"(33.803397, -84.396254)",13,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,HI,Hawaii,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,14.9,14.9,,,12.3,17.9,Overall,Overall,"(21.304850435000446, -157.85774940299973)",15,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,IA,Iowa,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,20.5,20.5,,,17.6,23.8,Overall,Overall,"(42.46940091300047, -93.81649055599968)",19,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,ID,Idaho,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,17.2,17.2,,,14.1,20.7,Overall,Overall,"(43.682630005000476, -114.3637300419997)",16,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,IL,Illinois,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,15.6,15.6,,,12.9,18.8,Overall,Overall,"(41.824383, -88.090076)",17,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,IN,Indiana,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,25.4,25.4,,,22.8,28.3,Overall,Overall,"(39.766910452000445, -86.14996019399968)",18,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,KS,Kansas,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,21.1,21.1,,,19.5,22.7,Overall,Overall,"(38.34774030000045, -98.20078122699965)",20,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,KY,Kentucky,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,30.8,30.8,,,27.6,34.1,Overall,Overall,"(31.31266064400046, -92.44568007099969)",21,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,LA,Louisiana,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,23,23,,,18.7,27.8,Overall,Overall,"(37.645970271000465, -84.77497104799966)",22,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,MA,Massachusetts,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,16.9,16.9,,,14.7,19.3,Overall,Overall,"(42.27687047000046, -72.08269067499964)",25,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,MD,Maryland,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,14.9,14.9,,,12.8,17.3,Overall,Overall,"(39.29058096400047, -76.60926011099963)",24,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,ME,Maine,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,26.8,26.8,,,23.4,30.5,Overall,Overall,"(45.254228894000505, -68.98503133599962)",23,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,MI,Michigan,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,21.9,21.9,,,19.6,24.4,Overall,Overall,"(42.279075, -83.336188)",26,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,MN,Minnesota,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,20.6,20.6,,,18,23.4,Overall,Overall,"(45.020891, -93.509457)",27,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,MO,Missouri,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,24,24,,,20.9,27.5,Overall,Overall,"(38.610302, -90.412518)",29,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,MS,Mississippi,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,25.4,25.4,,,22.2,29,Overall,Overall,"(32.745510099000455, -89.53803082499968)",28,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,MT,Montana,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,21,21,,,18.3,24,Overall,Overall,"(47.06652897200047, -109.42442064499971)",30,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,NC,North Carolina,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,19.5,19.5,,,17.1,22.1,Overall,Overall,"(35.466220975000454, -79.15925046299964)",37,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,ND,North Dakota,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,24.2,24.2,,,20.6,28.1,Overall,Overall,"(47.47531977900047, -100.11842104899966)",38,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,NE,Nebraska,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,20.8,20.8,,,18.5,23.3,Overall,Overall,"(41.6410409880005, -99.36572062299967)",31,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,NH,New Hampshire,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,21.2,21.2,,,18,24.9,Overall,Overall,"(43.65595011300047, -71.50036091999965)",33,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,NJ,New Jersey,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,14.4,14.4,,,12.5,16.5,Overall,Overall,"(40.13057004800049, -74.27369128799967)",34,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,NM,New Mexico,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,17.2,17.2,,,14.8,20,Overall,Overall,"(34.52088095200048, -106.24058098499967)",35,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,NV,Nevada,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,15.9,15.9,,,12.3,20.2,Overall,Overall,"(36.079561, -115.094045)",32,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,NY,New York,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,16.6,16.6,,,14.4,19.2,Overall,Overall,"(40.984878, -72.615117)",36,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,OH,Ohio,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,28.4,28.4,,,25.6,31.5,Overall,Overall,"(40.015475, -82.993161)",39,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,OK,Oklahoma,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,25.5,25.5,,,22.6,28.6,Overall,Overall,"(35.47203135600046, -97.52107021399968)",40,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,OR,Oregon,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,18.2,18.2,,,14.9,21.9,Overall,Overall,"(44.56744942400047, -120.15503132599969)",41,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,PA,Pennsylvania,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,22.5,22.5,,,20,25.2,Overall,Overall,"(40.015277, -75.131187)",42,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,RI,Rhode Island,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,19.8,19.8,,,16.8,23.3,Overall,Overall,"(41.70828019300046, -71.52247031399963)",44,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,SC,South Carolina,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,22.5,22.5,,,19.8,25.3,Overall,Overall,"(33.998821303000454, -81.04537120699968)",45,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,SD,South Dakota,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,26.4,26.4,,,22.6,30.6,Overall,Overall,"(44.353130053000484, -100.3735306369997)",46,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,TN,Tennessee,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,23.8,23.8,,,20.4,27.6,Overall,Overall,"(35.68094058000048, -85.77449091399967)",47,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,TX,Texas,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,14.7,14.7,,,12.7,17,Overall,Overall,"(32.773204, -97.351656)",48,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,UT,Utah,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,9.3,9.3,,,8,10.8,Overall,Overall,"(40.644188, -111.952249)",49,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,VA,Virginia,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,17.7,17.7,,,15.3,20.3,Overall,Overall,"(38.908547, -77.240515)",51,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,VT,Vermont,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,20.2,20.2,,,16.9,23.9,Overall,Overall,"(43.62538123900049, -72.51764079099962)",50,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,WA,Washington,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,16.4,16.4,,,14.2,18.7,Overall,Overall,"(47.60621, -122.332071)",53,TOB,TOB1_3,CrdPrev,OVERALL,OVR
2013,2013,WI,Wisconsin,BRFSS,Tobacco,Current cigarette smoking among women aged 18-44 years,%,Crude Prevalence,21.9,21.9,,,18.4,25.9,Overall,Overall,"(44.39319117400049, -89.81637074199966)",55,TOB,TOB1_3,CrdPrev,OVERALL,OVR
